node,degree,clustering,avg_neighbor_degree,ego_edges,anomaly_score,decision_function
443,55,0.3991291727140784,60.54545454545455,654,-1,0.2254914347750761
523,19,0.21637426900584794,50.421052631578945,69,-1,0.22546426288648774
783,8,0.35714285714285715,102.5,23,-1,0.22544678558953218
708,20,0.6339869281045751,71.85,131,-1,0.22536463351707203
488,11,0.6727272727272727,54.18181818181818,58,-1,0.225318697633631
512,6,0.3333333333333333,100.16666666666667,9,-1,0.22530623501320945
749,5,0.5,98.0,15,-1,0.22503926623672182
922,25,0.24110671936758893,50.36,101,-1,0.22489275155240884
517,14,0.6818181818181818,61.214285714285715,70,-1,0.2248417254605361
127,28,0.3412698412698413,106.25,184,-1,0.2246415021645124
313,19,0.625,51.0,114,-1,0.22445737074538835
700,30,0.4298850574712644,41.333333333333336,238,-1,0.22416660829234003
390,47,0.4414141414141414,57.4468085106383,523,-1,0.2241446444178828
375,67,0.29134615384615387,82.05970149253731,729,-1,0.22413586257207957
579,22,0.6105263157894737,48.72727272727273,157,-1,0.22410355634268614
564,34,0.20161290322580644,61.38235294117647,161,-1,0.22400966203692257
206,61,0.304500292226768,62.557377049180324,631,-1,0.22378534766183145
624,11,0.23636363636363636,90.27272727272727,34,-1,0.22376336349144144
261,50,0.4601063829787234,83.82,614,-1,0.22363318214214556
811,8,0.6071428571428571,87.375,31,-1,0.22358650767288873
332,28,0.5052910052910053,43.642857142857146,240,-1,0.22352760547480505
421,52,0.22775510204081634,66.65384615384616,371,-1,0.22337927899267584
553,10,0.7142857142857143,57.7,36,-1,0.2233435240637619
444,33,0.589247311827957,69.87878787878788,337,-1,0.22317016451496519
408,56,0.4129979035639413,66.64285714285714,692,-1,0.2231025259026848
302,24,0.48917748917748916,104.25,157,-1,0.22307982305081253
70,18,0.5751633986928104,93.11111111111111,122,-1,0.22305210025842664
487,17,0.45714285714285713,36.76470588235294,73,-1,0.22284629711340986
985,1,0.0,51.0,2,-1,0.2228261108237693
422,45,0.4353535353535353,91.17777777777778,511,-1,0.22247328043399306
76,24,0.6493506493506493,60.666666666666664,194,-1,0.2222786167185175
194,46,0.48520084566596194,72.26086956521739,544,-1,0.22223176033117065
265,39,0.4219219219219219,44.51282051282051,346,-1,0.22220061079063097
858,1,0.0,50.0,2,-1,0.22216261073667648
941,1,0.0,76.0,2,-1,0.22214819030432587
615,62,0.26101694915254237,74.58064516129032,567,-1,0.22211759166574185
548,36,0.42063492063492064,104.38888888888889,331,-1,0.22203559046205806
622,1,0.0,45.0,2,-1,0.22189437171987608
662,20,0.5947712418300654,90.85,126,-1,0.22181462381246908
665,29,0.5584045584045584,92.75862068965517,248,-1,0.22166689551153324
930,16,0.43956043956043955,36.25,67,-1,0.22163411811826422
860,24,0.6233766233766234,52.166666666666664,188,-1,0.22157858617630172
415,4,0.16666666666666666,61.0,9,-1,0.2215780564309014
733,15,0.28205128205128205,40.733333333333334,45,-1,0.22146524918434268
915,1,0.0,47.0,2,-1,0.22141362351261873
823,25,0.466403162055336,39.4,159,-1,0.22123345935142086
321,57,0.35622895622895623,56.98245614035088,632,-1,0.22112704438970948
458,49,0.37465309898242366,96.79591836734694,492,-1,0.22110969031586086
373,46,0.2135306553911205,76.56521739130434,281,-1,0.221042687066765
669,8,0.2,52.875,14,-1,0.2208783622705921
696,9,0.7222222222222222,59.111111111111114,41,-1,0.2208635106660049
797,7,0.3,40.714285714285715,13,-1,0.2207290199454054
908,28,0.5661538461538461,48.285714285714285,234,-1,0.22066134982290692
680,1,0.0,42.0,2,-1,0.22060765485507655
830,1,0.0,42.0,2,-1,0.22060765485507655
181,61,0.3389830508474576,60.442622950819676,691,-1,0.22056396543301043
502,25,0.5731225296442688,44.32,187,-1,0.2204905081746169
688,1,0.0,43.0,2,-1,0.22033594207028107
770,1,0.0,43.0,2,-1,0.22033594207028107
1004,1,0.0,43.0,2,-1,0.22033594207028107
758,15,0.16666666666666666,61.46666666666667,40,-1,0.22028604437158444
805,4,0.16666666666666666,68.75,9,-1,0.22020950891316998
601,38,0.3712660028449502,105.47368421052632,332,-1,0.2201699826645659
958,3,0.3333333333333333,40.333333333333336,6,-1,0.2201453107701451
856,68,0.29277389277389276,81.69117647058823,747,-1,0.21998782625037006
674,20,0.5490196078431373,39.5,117,-1,0.21971517563620946
520,55,0.43831640058055155,79.8,703,-1,0.21970841334599606
338,63,0.35081967213114756,86.73015873015873,760,-1,0.2196915298367348
308,41,0.3508771929824561,103.04878048780488,337,-1,0.21960482967986394
609,6,0.6666666666666666,65.16666666666667,13,-1,0.2194381917136657
917,27,0.5726495726495726,49.25925925925926,249,-1,0.21935586775139232
592,35,0.42424242424242425,42.0,287,-1,0.2192781164436956
722,4,0.6666666666666666,67.75,12,-1,0.21916954777589992
957,10,0.6444444444444445,46.2,47,-1,0.21835600784761833
979,7,0.2,50.714285714285715,13,-1,0.21829485621583422
267,20,0.5490196078431373,38.7,117,-1,0.21828445407733993
889,4,0.6666666666666666,74.0,11,-1,0.21822093796611913
482,47,0.20404040404040405,64.80851063829788,283,-1,0.21821350070668094
177,54,0.2187028657616893,63.7962962962963,385,-1,0.2181966992047455
880,32,0.5816091954022988,80.9375,311,-1,0.21819261590244443
386,8,0.6428571428571429,83.5,33,-1,0.21812943077653668
201,57,0.39461279461279464,92.78947368421052,689,-1,0.21812329871006242
247,17,0.625,47.64705882352941,115,-1,0.21803045198615167
574,4,0.6666666666666666,75.25,12,-1,0.21793782835762915
326,42,0.3730769230769231,104.4047619047619,368,-1,0.21783364903781
460,54,0.21945701357466063,75.48148148148148,391,-1,0.21780382843957247
445,29,0.3866995073891626,109.44827586206897,210,-1,0.21756677125840673
967,5,0.7,60.4,15,-1,0.21754382999818855
525,45,0.39867109634551495,47.68888888888889,434,-1,0.21746626170811773
513,56,0.2348008385744235,74.96428571428571,436,-1,0.21717064963097454
606,1,0.0,80.0,2,-1,0.21716176436499823
538,11,0.4722222222222222,34.18181818181818,34,-1,0.2170219562433215
668,1,0.0,79.0,2,-1,0.21698428529277614
339,60,0.38052026618269813,62.483333333333334,740,-1,0.21685747219781126
918,28,0.6461538461538462,60.92857142857143,259,-1,0.2168424501995359
68,48,0.4115942028985507,98.75,510,-1,0.21684038676347067
807,6,0.6,94.16666666666667,21,-1,0.2167426023761287
571,20,0.6105263157894737,91.45,156,-1,0.21670664839205445
89,71,0.29454390451832907,77.84507042253522,826,-1,0.21664951044351377
855,5,0.3,102.4,12,-1,0.2166484198529985
359,34,0.46975806451612906,43.6764705882353,291,-1,0.21664477669243654
131,60,0.3895946763460375,90.06666666666666,755,-1,0.21662048195128952
461,26,0.5688405797101449,45.34615384615385,202,-1,0.216597186542499
425,37,0.23025210084033612,52.08108108108108,198,-1,0.21635535326730837
222,72,0.3159420289855073,78.94444444444444,881,-1,0.21626610761502513
51,69,0.276797829036635,73.89855072463769,736,-1,0.21610015075065947
809,49,0.482886216466235,73.40816326530613,615,-1,0.21602114195099903
271,70,0.3217734855136084,75.64285714285714,867,-1,0.21596670726433193
589,26,0.4601449275362319,107.46153846153847,171,-1,0.21589774876664503
948,1,0.0,35.0,2,-1,0.2154644524922994
531,53,0.41411764705882353,95.9245283018868,620,-1,0.21514313623211384
258,59,0.2387218045112782,70.2542372881356,485,-1,0.21513465793766712
657,1,0.0,84.0,2,-1,0.21508752424556904
761,1,0.0,84.0,2,-1,0.21508752424556904
263,64,0.36488630354309887,84.75,811,-1,0.21505882174317642
60,55,0.4020319303338171,57.018181818181816,657,-1,0.21480620080160567
322,28,0.5784615384615385,47.57142857142857,237,-1,0.21475755157544824
814,5,0.2,45.0,12,-1,0.21425883363705395
986,3,0.6666666666666666,60.666666666666664,8,-1,0.21417109258197764
110,11,0.75,64.45454545454545,45,-1,0.2140170546504238
43,14,0.5909090909090909,37.92857142857143,59,-1,0.2139451433790761
803,20,0.6862745098039216,58.4,139,-1,0.21394171443603688
901,1,0.0,85.0,2,-1,0.21371030054165563
943,1,0.0,85.0,2,-1,0.21371030054165563
982,1,0.0,85.0,2,-1,0.21371030054165563
876,1,0.0,34.0,2,-1,0.21336962404484666
879,1,0.0,34.0,2,-1,0.21336962404484666
944,1,0.0,34.0,2,-1,0.21336962404484666
191,62,0.23502824858757063,72.88709677419355,527,-1,0.2130699202776099
747,39,0.39271255060728744,107.51282051282051,362,-1,0.2130438115040158
391,21,0.6783625730994152,56.95238095238095,155,-1,0.21300896090841687
27,63,0.36885245901639346,68.19047619047619,789,-1,0.21296430921242443
619,8,0.7142857142857143,80.75,36,-1,0.21279163644774318
20,74,0.28482003129890454,81.36486486486487,855,-1,0.21261422899724536
19,72,0.28322981366459626,78.76388888888889,808,-1,0.2125888841755213
218,68,0.26433566433566436,67.95588235294117,681,-1,0.21245468377532906
955,9,0.7142857142857143,51.77777777777778,28,-1,0.212344793216388
598,9,0.7619047619047619,62.666666666666664,30,-1,0.2123289085402026
446,27,0.66,63.851851851851855,248,-1,0.21214228794705653
951,11,0.5833333333333334,37.45454545454545,38,-1,0.21191151370122135
690,22,0.4842105263157895,108.4090909090909,131,-1,0.21152257495493965
527,19,0.6617647058823529,78.42105263157895,125,-1,0.21139132425249152
840,18,0.6416666666666667,88.33333333333333,110,-1,0.21135220539603206
707,40,0.3269230769230769,43.75,323,-1,0.2113229890175497
40,60,0.3605565638233515,56.3,703,-1,0.2110795653937394
514,12,0.7555555555555555,59.083333333333336,55,-1,0.2110292332489056
35,59,0.41228070175438597,89.79661016949153,768,-1,0.21097102247681537
618,15,0.5641025641025641,35.93333333333333,68,-1,0.21092339194948262
300,76,0.28285820066641987,81.27631578947368,903,-1,0.2108046620891582
174,73,0.3356136820925553,82.0958904109589,971,-1,0.21071875641309834
361,50,0.48847517730496454,80.62,644,-1,0.2101719459528006
750,1,0.0,33.0,2,-1,0.21003816435092348
894,1,0.0,33.0,2,-1,0.21003816435092348
503,12,0.696969696969697,51.916666666666664,68,-1,0.20989792024943532
950,45,0.19494949494949496,73.46666666666667,276,-1,0.20986388192157052
318,61,0.3904149620105202,91.81967213114754,782,-1,0.20984280626729973
16,74,0.28470936690114773,83.87837837837837,907,-1,0.20979942502081494
561,1,0.0,32.0,2,-1,0.20945926013505495
701,1,0.0,32.0,2,-1,0.20945926013505495
883,12,0.7777777777777778,58.583333333333336,56,-1,0.20930927793431786
926,15,0.6923076923076923,49.733333333333334,81,-1,0.20888861565141925
774,1,0.0,89.0,2,-1,0.2087304692686643
617,6,0.6666666666666666,44.166666666666664,22,-1,0.20831643886053192
486,74,0.2762128325508607,82.6891891891892,843,-1,0.20810620234246624
559,10,0.5714285714285714,108.9,31,-1,0.20799157226566994
296,73,0.3235412474849095,88.21917808219177,941,-1,0.20783901255856613
450,74,0.31768388106416273,88.89189189189189,948,-1,0.20754865718631976
427,57,0.39124579124579123,97.54385964912281,685,-1,0.2073378037416489
790,1,0.0,30.0,2,-1,0.20726342098660178
357,47,0.4484848484848485,98.0,531,-1,0.20703992990705244
919,13,0.7636363636363637,59.53846153846154,65,-1,0.20701218330988747
800,6,0.13333333333333333,71.66666666666667,11,-1,0.20697849100688454
992,3,0.0,55.666666666666664,3,-1,0.2068816246661473
363,57,0.4166666666666667,91.96491228070175,767,-1,0.20673036345707996
80,72,0.336231884057971,87.81944444444444,940,-1,0.20641261456646476
547,30,0.6481481481481481,61.8,301,-1,0.2064063250914614
417,65,0.3865847414234511,78.27692307692308,877,-1,0.20639837774716646
716,3,0.0,58.0,3,-1,0.20639349503880727
763,3,0.0,58.0,3,-1,0.20639349503880727
168,77,0.27855855855855854,78.79220779220779,913,-1,0.20635661206005812
819,5,0.6,36.6,15,-1,0.20586280096858195
785,4,0.6666666666666666,93.0,11,-1,0.20564506260945326
636,3,0.0,52.333333333333336,3,-1,0.20556236355444085
213,48,0.357487922705314,43.625,449,-1,0.20548428844164718
910,1,0.0,91.0,2,-1,0.20543193849046193
998,1,0.0,91.0,2,-1,0.20543193849046193
635,11,0.7636363636363637,67.63636363636364,64,-1,0.20515524537840518
185,22,0.5238095238095238,35.13636363636363,160,-1,0.20505346432157628
55,43,0.5426829268292683,81.69767441860465,524,-1,0.20482637735207226
723,14,0.2727272727272727,35.785714285714285,41,-1,0.20480224746125397
650,1,0.0,92.0,2,-1,0.20477497866672573
697,8,0.26666666666666666,35.25,15,-1,0.204666616676764
817,7,0.5,33.57142857142857,14,-1,0.20455143855243968
92,44,0.18234610917537747,61.20454545454545,233,-1,0.20447026188855422
34,31,0.6379310344827587,59.354838709677416,316,-1,0.20440269367891611
492,30,0.4413793103448276,111.33333333333333,249,-1,0.20390804562842096
233,66,0.3740079365079365,89.45454545454545,873,-1,0.20390551850702038
537,46,0.18921775898520085,58.84782608695652,261,-1,0.20373704851752072
489,37,0.4336134453781513,109.4054054054054,327,-1,0.2035764783819493
388,29,0.6552706552706553,75.37931034482759,284,-1,0.203442000596108
455,64,0.3532522474881015,59.640625,791,-1,0.20342063495894924
138,32,0.5987903225806451,83.71875,358,-1,0.20334052492629218
775,1,0.0,55.0,1,-1,0.20283862995211366
1002,1,0.0,55.0,1,-1,0.20283862995211366
659,3,0.0,47.333333333333336,3,-1,0.20261963993894755
9,40,0.42532005689900426,39.475,367,-1,0.2019088640245939
195,37,0.5966386554621849,74.37837837837837,423,-1,0.20183461368519962
899,1,0.0,95.0,2,-1,0.20176591110369596
117,20,0.27450980392156865,106.9,79,-1,0.2015673153044255
773,3,0.0,42.333333333333336,3,-1,0.20106792632593784
972,2,0.0,38.0,3,-1,0.20084568718450108
573,21,0.6900584795321637,82.28571428571429,154,-1,0.20059637958815707
36,45,0.46511627906976744,96.77777777777777,503,-1,0.20023259843752944
270,15,0.5714285714285714,109.8,88,-1,0.19991651561297247
305,62,0.4067796610169492,65.79032258064517,835,-1,0.1996883418266403
499,51,0.3401360544217687,44.0,484,-1,0.1996697378898829
704,3,0.0,74.66666666666667,3,-1,0.1995543766149957
837,3,0.0,74.66666666666667,3,-1,0.1995543766149957
614,6,0.3333333333333333,32.0,11,-1,0.19943601653012588
356,51,0.44727891156462585,99.54901960784314,620,-1,0.19934316883531494
162,64,0.20833333333333334,75.015625,537,-1,0.19919080964633612
163,52,0.3717948717948718,105.78846153846153,584,-1,0.19888327444246806
522,3,0.6666666666666666,42.0,6,-1,0.19886802179800894
167,70,0.2791922739244952,59.0,762,-1,0.19858047199797296
226,63,0.32462877624167946,97.42857142857143,752,-1,0.19847593646695982
459,73,0.23211567732115676,68.91780821917808,737,-1,0.1983043817956009
67,9,0.4722222222222222,120.11111111111111,34,-1,0.19829582456278744
109,5,0.3,113.6,13,-1,0.19827987560045457
965,1,0.0,27.0,2,-1,0.19817356199917247
692,2,0.0,50.5,4,-1,0.19806612685402958
111,8,0.8214285714285714,59.0,39,-1,0.19778837691837192
475,2,0.0,71.5,4,-1,0.19778832700615978
394,34,0.6370967741935484,61.61764705882353,380,-1,0.19758351799808027
685,48,0.5333333333333333,66.45833333333333,641,-1,0.19735455863510848
500,21,0.6619047619047619,47.333333333333336,178,-1,0.19724167433886286
869,6,0.7333333333333333,43.5,23,-1,0.1971209643366666
595,1,0.0,26.0,2,-1,0.19708996291925257
61,71,0.27408354646206307,61.0,775,-1,0.196982080171913
973,1,0.0,97.0,2,-1,0.19690576400609172
975,1,0.0,97.0,2,-1,0.19690576400609172
393,84,0.3020174646190906,80.22619047619048,1152,-1,0.19667296875695944
861,1,0.0,25.0,2,-1,0.19640100599811355
180,83,0.26450617283950617,80.6987951807229,1004,-1,0.19612317186902672
784,3,0.0,36.333333333333336,3,-1,0.19601417916895852
540,9,0.5277777777777778,120.22222222222223,37,-1,0.19516584911279383
875,1,0.0,98.0,2,-1,0.1949323918112711
802,7,0.8,77.57142857142857,19,-1,0.19491889051244515
392,22,0.7315789473684211,65.13636363636364,180,-1,0.1947641770517905
189,76,0.23731951129211404,65.57894736842105,760,-1,0.19467332619426653
850,2,0.0,76.0,4,-1,0.19464358292577977
412,70,0.35030728709394204,63.8,928,-1,0.19453344776919257
726,20,0.49019607843137253,116.35,110,-1,0.19435701755825896
890,3,0.0,79.0,3,-1,0.19430159485924703
42,75,0.3314307458143075,90.76,1002,-1,0.1942017032454424
866,3,0.6666666666666666,99.33333333333333,8,-1,0.19409088896005894
369,8,0.7142857142857143,103.75,36,-1,0.19397181009137354
682,3,0.6666666666666666,36.666666666666664,8,-1,0.1939353631662047
404,84,0.31285757302017464,83.10714285714286,1186,-1,0.1938687905807247
78,23,0.4901185770750988,115.78260869565217,164,-1,0.1936010714218308
781,3,0.3333333333333333,29.666666666666668,6,-1,0.19335849060425914
570,21,0.6491228070175439,39.19047619047619,146,-1,0.19325206990580795
335,26,0.5652173913043478,35.42307692307692,201,-1,0.19322193457825565
209,85,0.27358213341169557,82.18823529411765,1089,-1,0.19318934247063058
841,9,0.3333333333333333,28.77777777777778,20,-1,0.19318376314665986
974,7,0.8095238095238095,79.42857142857143,29,-1,0.19291486026788784
440,71,0.2041773231031543,65.71830985915493,604,-1,0.1926677432768314
687,7,0.6666666666666666,109.42857142857143,26,-1,0.19265662190562866
877,9,0.5,123.11111111111111,34,-1,0.19259570964315947
935,5,0.6,31.0,15,-1,0.1925278729499138
182,47,0.45555555555555555,46.638297872340424,537,-1,0.19215917492929563
190,34,0.4028520499108734,116.70588235294117,286,-1,0.19215638981301192
438,84,0.2956940680517916,74.30952380952381,1143,-1,0.19215304888082746
342,74,0.24843505477308295,62.472972972972975,767,-1,0.1921351487779815
453,34,0.4274193548387097,116.26470588235294,272,-1,0.19177634108511926
771,8,0.6428571428571429,111.625,33,-1,0.1916263352343056
490,43,0.45121951219512196,107.25581395348837,449,-1,0.19156989818433973
136,29,0.6723646723646723,80.65517241379311,291,-1,0.19152729296893845
491,21,0.15204678362573099,43.904761904761905,60,-1,0.1914106701256978
862,1,0.0,21.0,2,-1,0.19090334242307505
778,5,0.3,121.0,13,-1,0.19085270024375467
481,46,0.5539112050739958,79.04347826086956,609,-1,0.19072593939428667
286,46,0.547568710359408,83.28260869565217,603,-1,0.19066224094447648
113,87,0.2971988795518207,80.183908045977,1228,-1,0.19065776965318454
3,71,0.38491048593350385,79.92957746478874,1033,-1,0.1905604867325923
54,51,0.5255102040816326,74.07843137254902,715,-1,0.19048491621865887
949,25,0.7233201581027668,65.56,230,-1,0.19039956054570373
642,21,0.5497076023391813,114.33333333333333,132,-1,0.18955935040371824
116,83,0.3216049382716049,76.26506024096386,1196,-1,0.1892237610434943
495,80,0.31535131535131533,89.2875,1091,-1,0.18894614753338485
30,68,0.4027972027972028,86.1470588235294,993,-1,0.1889082265812515
358,55,0.31059506531204645,42.96363636363636,516,-1,0.1888102607880886
715,5,0.1,83.0,10,-1,0.1887980005205494
104,33,0.6623655913978495,70.63636363636364,370,-1,0.18866350096138562
937,9,0.8095238095238095,47.111111111111114,32,-1,0.1884036123548269
676,4,0.6666666666666666,109.0,12,-1,0.18830687940713148
236,52,0.4514285714285714,100.96153846153847,649,-1,0.18828676231549718
946,1,0.0,20.0,2,-1,0.18796036024285073
378,26,0.7246376811594203,62.57692307692308,249,-1,0.18728223850748127
945,5,0.6666666666666666,30.6,9,-1,0.1868404093794594
269,84,0.32339656729900634,86.25,1225,-1,0.18663769162905908
833,9,0.7619047619047619,100.22222222222223,31,-1,0.1865286738968916
712,4,0.0,53.25,7,-1,0.18640291373847317
826,27,0.7133333333333334,66.62962962962963,262,-1,0.18632973996857238
552,43,0.5585365853658537,86.04651162790698,540,-1,0.18628313879060987
905,10,0.8214285714285714,46.9,38,-1,0.18587171837930494
560,55,0.1595959595959596,60.07272727272727,336,-1,0.1857729131735411
764,9,0.08333333333333333,75.0,20,-1,0.18564463921040597
231,64,0.21205711263881544,53.78125,516,-1,0.1853655952165162
254,84,0.32008431195423065,87.30952380952381,1217,-1,0.18531168954946797
187,54,0.4206848357791754,106.55555555555556,700,-1,0.1847196469006126
141,83,0.2595679012345679,66.42168674698796,989,-1,0.18447879533431694
987,12,0.803030303030303,71.08333333333333,77,-1,0.18411184424015592
147,50,0.41551020408163264,109.98,605,-1,0.18408014925107774
493,86,0.30478796169630645,85.62790697674419,1272,-1,0.18394874951498263
942,2,0.0,32.0,4,-1,0.18362650965473887
93,87,0.2523809523809524,73.34482758620689,1060,-1,0.18359603734530544
173,83,0.31790123456790126,89.60240963855422,1183,-1,0.1832733673056398
742,5,0.0,57.8,7,-1,0.18264786034910568
673,3,0.0,27.666666666666668,3,-1,0.18248503497749186
56,48,0.5516908212560386,67.39583333333333,660,-1,0.1824652035190763
864,1,0.0,106.0,2,-1,0.18225542531571187
844,3,0.6666666666666666,108.0,8,-1,0.1821078604528903
645,7,0.4,25.142857142857142,14,-1,0.18169948161405214
933,18,0.6833333333333333,36.611111111111114,114,-1,0.18067544209739916
132,63,0.40491803278688526,97.55555555555556,858,-1,0.18060850210686064
757,5,0.3333333333333333,22.8,7,-1,0.18041914279925592
576,19,0.4327485380116959,127.89473684210526,111,-1,0.1803287521346974
11,76,0.22917437985931136,57.98684210526316,752,-1,0.17949393299247757
479,6,0.3333333333333333,23.833333333333332,11,-1,0.17898005828534796
467,24,0.5144927536231884,121.875,187,-1,0.17815179778985663
285,89,0.31275060144346434,82.17977528089888,1333,-1,0.178082727643322
1001,10,0.8444444444444444,54.5,57,-1,0.1780604744862112
23,81,0.3427458617332035,87.01234567901234,1205,-1,0.1779504961617514
751,7,0.8095238095238095,97.42857142857143,31,-1,0.17765032879484294
740,4,0.3333333333333333,130.0,10,-1,0.17731847913563992
46,73,0.3907444668008048,86.34246575342466,1108,-1,0.17724234820828477
762,1,0.0,15.0,2,-1,0.1766862331883769
184,80,0.32334332334332333,91.65,1107,-1,0.17654220707337642
737,3,0.0,24.333333333333332,3,-1,0.17653337266597585
884,3,0.0,24.333333333333332,3,-1,0.17653337266597585
362,70,0.35030728709394204,99.15714285714286,925,-1,0.17628050059931222
59,53,0.52,63.132075471698116,761,-1,0.1762526742822797
365,92,0.28414481897627963,82.6195652173913,1309,-1,0.1761470315472352
938,1,0.0,26.0,1,-1,0.17580474645221295
290,83,0.28858024691358025,91.63855421686748,1088,-1,0.17555540784885248
57,67,0.4153846153846154,65.58208955223881,989,-1,0.17552019172285743
793,5,0.1,34.2,11,-1,0.17527417077340418
152,69,0.37041773231031544,96.8695652173913,997,-1,0.17520666389069728
925,19,0.7941176470588235,56.89473684210526,142,-1,0.17460160503240624
155,78,0.19080919080919082,72.87179487179488,717,-1,0.1743657103233514
255,65,0.3937532002048131,100.1076923076923,885,-1,0.17417789402513256
818,13,0.32051282051282054,130.76923076923077,50,-1,0.1740954431741074
859,74,0.38810641627543035,87.93243243243244,1129,-1,0.17373276140759103
906,5,0.4,136.8,12,-1,0.1737027639632392
193,28,0.7415384615384616,69.46428571428571,292,-1,0.17327913516705368
172,92,0.282896379525593,84.51086956521739,1303,-1,0.17260558363020478
281,61,0.4605493863237873,90.80327868852459,903,-1,0.17237529311869365
14,80,0.21578421578421578,61.625,791,-1,0.17174575456837926
584,4,0.8333333333333334,92.75,13,-1,0.17162498263091275
518,73,0.3790744466800805,93.1917808219178,1066,-1,0.17096317825062884
994,1,0.0,115.0,2,-1,0.1708551115509761
870,3,1.0,59.666666666666664,9,-1,0.17070872833809303
874,3,1.0,59.666666666666664,9,-1,0.17070872833809303
476,8,0.8928571428571429,74.0,41,-1,0.17057409228396625
449,1,0.0,12.0,2,-1,0.17018520174316232
603,1,0.0,12.0,2,-1,0.17018520174316232
916,1,0.0,12.0,2,-1,0.17018520174316232
550,27,0.5584045584045584,118.4074074074074,246,-1,0.16991923363098366
887,5,0.6666666666666666,25.6,8,-1,0.16880698226480406
718,6,0.8666666666666667,85.0,25,-1,0.16792865554958247
713,3,1.0,77.33333333333333,9,-1,0.16791081906720734
741,7,0.9,46.714285714285715,20,-1,0.1675281219707545
909,8,0.7142857142857143,121.625,35,-1,0.1673876083297915
839,2,0.0,100.5,4,-1,0.16736898695993352
7,72,0.28778467908902694,50.80555555555556,819,-1,0.1670389658671858
354,12,0.8444444444444444,44.583333333333336,58,-1,0.16697756772805417
962,2,0.0,16.0,3,-1,0.16690116280416445
881,1,0.0,120.0,2,-1,0.16675382511391046
348,4,1.0,60.75,14,-1,0.16615221963684162
929,14,0.7575757575757576,32.857142857142854,75,-1,0.16568150834592466
456,4,1.0,74.5,6,-1,0.1654867038192157
215,92,0.2229712858926342,74.54347826086956,1058,-1,0.16543177583229812
725,13,0.8333333333333334,78.07692307692308,90,-1,0.16541600830533454
137,85,0.3535116074052307,85.37647058823529,1360,-1,0.16514180958793845
878,4,1.0,58.25,14,-1,0.16509357564594512
721,7,0.9,44.714285714285715,20,-1,0.16508758699592535
799,7,0.19047619047619047,116.42857142857143,17,-1,0.16491123404988645
920,2,0.0,19.5,4,-1,0.1643148173495051
507,7,0.1,31.857142857142858,11,-1,0.16403021462179646
646,5,1.0,65.0,10,-1,0.16402340574977636
385,24,0.7922077922077922,74.25,228,-1,0.16394633214035564
620,4,1.0,76.25,6,-1,0.16372640611456546
295,85,0.22450778724654716,60.61176470588235,912,-1,0.16351323248869604
170,98,0.26535087719298245,81.29591836734694,1391,-1,0.1633517126457475
991,4,1.0,65.25,14,-1,0.16324389280495527
848,3,1.0,79.0,8,-1,0.16321423314940914
41,91,0.30771195097037796,88.52747252747253,1372,-1,0.1622805276933344
591,10,0.5714285714285714,136.8,33,-1,0.16194099395530337
709,3,1.0,49.666666666666664,8,-1,0.16190436322042734
230,23,0.5666666666666667,129.82608695652175,158,-1,0.1614186217779488
583,1,0.0,16.0,1,-1,0.16083930050268724
932,99,0.2712628865979381,81.53535353535354,1442,-1,0.1604134469361596
768,15,0.819047619047619,47.0,114,-1,0.16021652629031902
436,3,1.0,85.33333333333333,9,-1,0.16010867334594903
319,12,0.8666666666666667,80.58333333333333,59,-1,0.15938764388513393
978,5,1.0,64.4,20,-1,0.158774021135123
74,93,0.22808302808302808,67.16129032258064,1091,-1,0.15858318830107504
796,4,0.8333333333333334,107.5,12,-1,0.15837094349491593
911,3,1.0,87.0,9,-1,0.1571418696382681
145,71,0.3989769820971867,96.33802816901408,1062,-1,0.15664485594662175
836,6,0.3333333333333333,14.833333333333334,7,-1,0.15656971108639467
578,1,0.0,13.0,1,-1,0.15612280263954953
689,4,0.0,21.25,5,-1,0.15603668489944117
383,7,1.0,60.714285714285715,21,-1,0.15582749310738597
477,13,0.8545454545454545,44.84615384615385,70,-1,0.15577104824442728
637,5,1.0,41.4,10,-1,0.15522666599487833
419,101,0.24304267161410018,78.5940594059406,1361,-1,0.15502612971266588
432,7,0.9523809523809523,76.71428571428571,32,-1,0.1546907915916419
463,3,0.0,11.666666666666666,3,-1,0.1545207421195356
2,95,0.2978027115474521,72.37894736842105,1451,-1,0.1544824019823931
868,2,0.0,110.5,4,-1,0.1541649631202402
474,82,0.3541139240506329,92.34146341463415,1271,-1,0.15406252296547895
738,36,0.7076648841354723,73.22222222222223,464,-1,0.15282126554496905
4,96,0.31869137497140243,78.27083333333333,1570,-1,0.15266929915761268
730,14,0.3181818181818182,141.14285714285714,45,-1,0.15260852698369665
997,3,1.0,39.666666666666664,8,-1,0.15235473815786887
546,101,0.22139764996907854,75.85148514851485,1251,-1,0.15175393801094728
154,54,0.48868778280542985,103.55555555555556,739,-1,0.15171013298607355
898,4,0.0,18.25,5,-1,0.15162299777968274
780,1,0.0,132.0,2,-1,0.1515527696108201
976,27,0.7666666666666667,50.25925925925926,281,-1,0.15152235999474528
981,27,0.7666666666666667,50.25925925925926,281,-1,0.15152235999474528
334,21,0.7602339181286549,38.04761904761905,168,-1,0.15130967498850495
580,2,0.0,1.0,1,-1,0.15117502096164365
633,2,0.0,1.0,1,-1,0.15117502096164365
648,2,0.0,1.0,1,-1,0.15117502096164365
